3	0.510911079	0.489694782	0.186255096	0.012417423	0.010815599	0.011644081	-0.007472594	-0.007676037	-0.005093816
3	0.554417771	0.544463346	0.245812886	0.008160294	0.006880431	0.009639314	-0.003279606	-0.003523132	-0.00631565
3	0.550469293	0.537570519	0.228976398	0.008152183	0.007763242	0.011585837	-0.003408605	-0.002506198	0.002700351
3	0.553355207	0.49298281	0.232144484	0.010463198	0.009290528	0.018427636	-0.007244368	-0.008228212	-0.017669848
3	0.580588216	0.520391503	0.231221853	0.008067184	0.006249994	0.01128128	-0.003809326	0.00104791	0.00871946
3	0.525914991	0.492904002	0.214295792	0.015646402	0.012850523	0.026892531	-0.01122489	-0.01041678	-0.0269127
3	0.571653683	0.500884765	0.27030837	0.009478126	0.007334682	0.011102471	-0.002968578	-0.001223772	0.00610032
3	0.584749669	0.531098258	0.212502042	0.009204958	0.007451662	0.011064476	-0.003954461	0.004019653	0.005601285
3	0.533990324	0.496657959	0.200838057	0.008770242	0.006705515	0.011095413	0.004768132	-0.001564592	-0.003044874
3	0.563422271	0.536514875	0.172119227	0.00834492	0.00622835	0.01113741	0.004452808	0.001576566	-0.004865105
3	0.516893961	0.499422779	0.166787185	0.008797026	0.006951651	0.011805871	-0.004014912	0.003335857	0.00377898
3	0.533052315	0.506734249	0.185972156	0.011103596	0.007902367	0.012650207	0.004796542	-0.002903839	0.004214341
3	0.501897738	0.49743297	0.173754207	0.00834919	0.00703743	0.011937743	-0.003883893	-0.002516516	0.004596421
3	0.54518492	0.513408336	0.213928661	0.008435383	0.005492985	0.011122469	0.005742629	0.002026811	-0.006017232
3	0.553152613	0.525234166	0.224265595	0.00849676	0.005450865	0.009998756	0.00539486	-0.002435301	-0.003273261
3	0.532632902	0.513259561	0.226657517	0.008493586	0.005328558	0.011338029	0.003616537	0.001216113	0.008674881
3	0.50426621	0.490027314	0.199152332	0.018440097	0.018691845	0.039807176	0.02752917	0.029579192	0.063342428
3	0.523725663	0.511129436	0.183555245	0.007694953	0.005316741	0.013016707	-0.002886118	-0.001615633	0.006358185
3	0.5366698	0.520549888	0.191395692	0.007539411	0.005623891	0.012670931	-0.002735739	0.003107757	-0.002478157
3	0.525791589	0.522342869	0.257013634	0.007823482	0.00521855	0.011448435	0.004886711	0.001088357	-0.008335718
3	0.599560212	0.539672581	0.157254864	0.009280134	0.007241055	0.010366411	0.006388956	-0.003890621	-0.004377298
3	0.564716262	0.500434982	0.093969642	0.008309695	0.007206303	0.009882661	-0.003006497	-0.003101547	-0.004240447
3	0.559436887	0.522701927	0.194201261	0.01247845	0.007927456	0.012182877	0.00447724	-0.003409314	-0.005291995
3	0.632317862	0.575647908	0.1359513	0.008617433	0.006967445	0.011130795	0.004363431	-0.003455671	0.006353921
3	0.62587674	0.567608328	0.143008279	0.009172572	0.007280535	0.013083929	0.00505629	-0.002590995	0.007410176
3	0.523574198	0.490673925	0.200882651	0.008968285	0.007406123	0.01208445	0.005482909	-0.004526514	-0.002643816
3	0.514012275	0.530864141	0.177123735	0.011205422	0.009326082	0.013272617	0.004607392	0.00475658	0.008613441
3	0.544884681	0.557933767	0.228943721	0.014275758	0.010930114	0.017103329	-0.008671144	-0.007067419	0.009502367
3	0.551507253	0.570902122	0.222103562	0.007386819	0.005350989	0.015462499	-0.002662944	0.002501052	0.008919387
3	0.569720001	0.584030016	0.188923039	0.013498668	0.0109847	0.010517948	0.007352958	0.008023033	0.003556687
3	0.502302542	0.487401658	0.22317343	0.00815741	0.00547002	0.011461254	0.003389407	0.000522317	-0.008148253
3	0.536656729	0.517350663	0.262056969	0.022390078	0.016370842	0.016828622	-0.012856188	-0.009528256	-0.010002885
3	0.50043652	0.480581873	0.198499186	0.009774168	0.008884809	0.012672015	-0.003589184	-0.004787395	-0.004549797
3	0.544322644	0.522239842	0.263666961	0.010666038	0.007534835	0.011063175	-0.003678851	0.004525948	-0.006697895
3	0.491871039	0.508396908	0.222940081	0.008846352	0.006484391	0.012936034	0.00724525	0.007731146	0.009565381
3	0.505892733	0.488204348	0.198659493	0.008344455	0.005467034	0.010364304	-0.003009774	-0.003648469	0.004555948
3	0.510575857	0.492402706	0.194037878	0.008305322	0.00541307	0.0109944	0.002090198	0.001581451	-0.006455102
3	0.526080296	0.502703503	0.192019237	0.00772851	0.00515544	0.013698069	0.002531082	0.001633781	-0.005356883
3	0.484189362	0.506951452	0.211465619	0.008313963	0.005529989	0.011741467	0.0037903	-0.002386093	0.00898508
3	0.520917403	0.53845663	0.242303811	0.009304711	0.007820237	0.009619427	-0.006147403	-0.009939015	-0.008547965
3	0.517671278	0.532562936	0.242974257	0.009319761	0.007353497	0.010567219	-0.003822393	-0.002917286	0.004827603
3	0.474571697	0.523459253	0.239211842	0.006606876	0.00532077	0.013359676	-0.004126352	0.001666126	-0.007305282
3	0.548145799	0.572102697	0.183739003	0.007037358	0.005596115	0.014770036	-0.002860915	-0.002161995	0.009501765
3	0.532549096	0.462425252	0.158159811	0.009106666	0.007239219	0.010101401	-0.003812272	-0.004247397	-0.005554648
3	0.493399532	0.512120496	0.176390242	0.009635453	0.008028386	0.011698379	0.004652867	0.002442571	-0.005509209
3	0.567359217	0.502082649	0.184902672	0.008245694	0.007204672	0.010647204	0.002433679	-0.005201444	-0.00512189
3	0.514444758	0.495055271	0.20957384	0.008904763	0.006043103	0.011739957	-0.002831879	-0.002438217	0.006514341
3	0.529205326	0.515344324	0.228735745	0.008145685	0.005429551	0.011224622	0.00521148	-0.001534575	0.008906483
3	0.529559001	0.510306371	0.205977884	0.00906041	0.006005277	0.011367364	0.0012971	0.003493321	-0.007098535
3	0.504512245	0.490029236	0.16800083	0.0129315	0.010384394	0.012564466	-0.001942166	-0.006550434	-0.006214376
3	0.543379253	0.52561898	0.159509544	0.007226428	0.005614556	0.012290706	0.003872417	0.003539832	-0.0075266
3	0.568866951	0.551762899	0.15610119	0.009463615	0.00678426	0.011298063	0.003972581	-0.002732509	-0.006415046
3	0.594034034	0.56666609	0.137450961	0.010260992	0.006415606	0.012349834	0.004162377	-0.002650723	0.006906648
3	0.605603449	0.574679145	0.140186179	0.009472031	0.005556965	0.012819956	-0.005693456	0.001798367	-0.007125072
3	0.521775835	0.513728566	0.251023833	0.008294586	0.005652289	0.013259646	0.004766513	0.002284297	-0.008445025
3	0.494474782	0.482667789	0.19247248	0.010426183	0.009929441	0.012655409	0.005030235	-0.006419737	0.004814908
3	0.548190393	0.515345862	0.236854518	0.008616441	0.005469208	0.013200402	0.00487403	-0.001370798	0.008550269
3	0.541946868	0.50413781	0.219529035	0.009119262	0.005475523	0.014623296	0.006695497	-0.003401157	-0.011445269
3	0.584979942	0.533890372	0.22308924	0.008778138	0.005859618	0.012254246	-0.004858022	-0.00310991	0.006954886
3	0.575918931	0.535895558	0.233267404	0.009122966	0.005455536	0.01266639	0.003410813	-0.002677054	-0.004061012
3	0.508887825	0.473267711	0.224434744	0.008387828	0.0066891	0.010051526	-0.004565952	-0.004082516	-0.005885822
3	0.555990089	0.589003769	0.221233981	0.00755758	0.005111563	0.011197786	-0.002706932	0.002640908	0.006694533
3	0.515611118	0.518443597	0.158244001	0.007744926	0.006118878	0.011693014	-0.003683866	-0.00287959	-0.006181109
3	0.510844189	0.4993951	0.17502667	0.00759393	0.005679899	0.014747827	-0.001188089	0.002447101	-0.006264586
3	0.559474177	0.541736969	0.176228397	0.007339658	0.005794217	0.012791796	0.004897902	0.002964652	-0.001787413
3	0.552765876	0.537936496	0.162520783	0.007796639	0.006656024	0.015037134	0.003043012	0.004077226	0.01127283
3	0.508723674	0.493086606	0.188556293	0.013002949	0.008546518	0.011962035	0.003254832	-0.00464584	-0.007812269
3	0.495407409	0.485700172	0.135795222	0.007534877	0.00593935	0.012474764	0.001082565	-0.002455108	0.008471302
3	0.55758086	0.576935364	0.094886507	0.006972081	0.006201421	0.010172625	-0.003308929	-0.001706135	-0.00612959
3	0.561633904	0.586085947	0.1134191	0.00739509	0.005862382	0.010996094	-0.002473031	-0.002546776	0.005955955
3	0.543039418	0.556570194	0.224485104	0.007645343	0.005971882	0.012409848	-0.003090231	-0.002366759	0.003692381
3	0.539701413	0.548779339	0.254223827	0.012114635	0.009508096	0.009373018	-0.009843374	-0.007786878	-0.004089191
3	0.571346523	0.538856821	0.183589075	0.009519674	0.006628332	0.009238532	0.003527192	0.003243942	0.00282022
3	0.529001194	0.490270273	0.264431592	0.008592374	0.006011275	0.011713552	-0.004195195	-0.00357085	0.005920271
3	0.588519772	0.531483073	0.207136555	0.008899724	0.008543103	0.015324232	-0.004929506	0.00589094	0.009742845
3	0.530978701	0.480431945	0.165225631	0.008704735	0.00561042	0.01196381	-0.004447805	-0.002863778	-0.005226712
3	0.554417771	0.544463346	0.245812886	0.008160294	0.006880431	0.009639314	-0.003279606	-0.003523132	-0.00631565
3	0.550469293	0.537570519	0.228976398	0.008152183	0.007763242	0.011585837	-0.003408605	-0.002506198	0.002700351
