1	0.582822907	0.543773678	0.252828731	0.01419203	0.016143875	0.041075252	-0.012643137	-0.016090364	-0.041536239
1	0.641659507	0.57065724	0.213727989	0.01543884	0.011177918	0.013707795	0.009727136	-0.003723814	-0.003779448
1	0.603684375	0.57671893	0.282253758	0.008658572	0.007074807	0.01220364	-0.004694985	-0.00257089	-0.009450531
1	0.589705738	0.59374302	0.252242475	0.007908293	0.005940868	0.010568364	0.0033034	-0.003416659	-0.005273416
1	0.591096221	0.592093047	0.253594899	0.007448469	0.006494667	0.012151602	0.000496116	-0.002235644	-0.005095575
1	0.588680079	0.569633888	0.318905298	0.00752769	0.005046087	0.008386259	-0.003529253	0.001746734	-0.005790924
1	0.588492862	0.573200244	0.288403482	0.00730554	0.005103212	0.01168218	0.003054735	-0.000970745	0.008593961
1	0.618122791	0.539779453	0.274866555	0.008525613	0.006198468	0.014824628	-0.002575195	0.003627499	0.014224197
1	0.618459936	0.539302375	0.273901252	0.008856051	0.005895283	0.014474313	0.003110136	0.00343197	0.014804346
1	0.664159031	0.576430223	0.29408228	0.010958406	0.007767222	0.019056594	-0.005178429	0.004119251	0.012535404
1	0.700703699	0.601434308	0.293267673	0.008397839	0.007157567	0.013220593	0.002303993	0.001872696	0.005392328
1	0.563773256	0.534851062	0.271671559	0.009723383	0.007856393	0.011873289	-0.005129687	0.003031937	-0.005469752
1	0.621951712	0.548451805	0.266309916	0.010082493	0.005803256	0.011888772	-0.002335454	-0.002661969	-0.009021775
1	0.611728954	0.528409556	0.238518715	0.009791912	0.006804303	0.014620198	0.005853284	0.004100835	0.007801122
1	0.624195629	0.568279926	0.322870307	0.008116749	0.004635266	0.010955118	-0.006570476	-0.001210394	-0.007105396
1	0.692683339	0.664455042	0.279794176	0.008884132	0.005682682	0.011976042	0.00401281	-0.001881162	-0.006362591
1	0.567813613	0.585407044	0.251614701	0.00780476	0.006037519	0.012720533	-0.003434374	-0.002585714	0.0054227
1	0.549883422	0.583301906	0.294743114	0.007412482	0.005286935	0.012042102	0.002737452	-0.001935983	0.006671324
1	0.56274183	0.564715878	0.288780608	0.006997799	0.005067823	0.011984218	0.004631176	0.002622777	-0.002566614
1	0.663539714	0.623293756	0.211756248	0.007987901	0.005835253	0.01361464	-0.004666453	-0.002221755	-0.008417243
